Renewable,Type of Source,Year,اشتراک,امور,اشتراک برق,Basin,Shahrestan,Section,id,MA_XUTM,MA_YUTM,عمق چاه,دبي,ساعت کارکرد,اضافه کسربرداشت,تخليه مترمکعب,نوع چاه,Type of use,نيرو محرکه,وضعيت چاه,Value,کنتور هوشمند
تجدید پذیر,زیرزمینی,1402-03,518573,آب مشهد,799529,مشهد - چناران,مشهد,4,4283,727856,4032054,216,20,5760,-78643,414720,عميق,شرب,برقي,مجاز,0.336077,ندارد
تجدید پذیر,زیرزمینی,1402-03,518574,آب مشهد,799531,مشهد - چناران,مشهد,4,4284,727732,4033616,260,15,5760,-185717,311040,عميق,شرب,برقي,مجاز,0.125323,ندارد
تجدید پذیر,زیرزمینی,1402-03,518575,آب مشهد,0,مشهد - چناران,مشهد,4,4285,727245,4033977,250,30,5760,0,622080,عميق,شرب,ديزلي,مجاز,0.62208,ندارد
تجدید پذیر,زیرزمینی,1402-03,518576,آب مشهد,965625,مشهد - چناران,مشهد,4,4286,737601,4025480,204,20.8,5760,-132675,431309,عميق,شرب,برقي,مجاز,0.298634,ندارد
تجدید پذیر,زیرزمینی,1402-03,518577,آب مشهد,965611,مشهد - چناران,مشهد,4,4287,738777,4025300,246,20,5760,-267536,414720,عميق,شرب,برقي,مجاز,0.147184,ندارد
تجدید پذیر,زیرزمینی,1402-03,518578,آب مشهد,965637,مشهد - چناران,مشهد,4,4288,739529,4024834,246,25,5760,-504158,518400,عميق,شرب,برقي,مجاز,0.014242,ندارد
تجدید پذیر,زیرزمینی,1402-03,518579,آب مشهد,962029,مشهد - چناران,مشهد,4,4289,742110,4023381,220,10,5760,-5299,207360,عميق,شرب,برقي,مجاز,0.202061,ندارد
تجدید پذیر,زیرزمینی,1402-03,518580,آب مشهد,960267,مشهد - چناران,مشهد,4,4290,738838,4023013,207,16.6,5760,137283,344218,عميق,شرب,برقي,مجاز,0.481501,ندارد
تجدید پذیر,زیرزمینی,1402-03,518581,آب مشهد,965616,مشهد - چناران,مشهد,4,4291,738747,4024045,190,20.8,5760,-65682,431309,عميق,شرب,برقي,مجاز,0.365627,ندارد
تجدید پذیر,زیرزمینی,1402-03,518610,آب مشهد,695040,مشهد - چناران,مشهد,4,4292,739457,4020456,190,25,5760,-323028,518400,عميق,شرب,برقي,مجاز,0.195372,ندارد
تجدید پذیر,زیرزمینی,1402-03,518674,آب مشهد,0,مشهد - چناران,مشهد,4,4293,736491,3988583,20,2,5475,19332,39420,نيمه عميق,شرب,ديزلي,مجاز,0.058752,ندارد
تجدید پذیر,زیرزمینی,1402-03,518859,آب مشهد,949666,مشهد - چناران,مشهد,4,4294,722910,4028959,250,35,5760,-696007,725760,عميق,شرب,برقي,مجاز,0.029753,ندارد
تجدید پذیر,زیرزمینی,1402-03,518936,آب مشهد,400221,مشهد - چناران,مشهد,4,4295,707559,4042999,250,35,5760,-41930,725760,عميق,شرب,برقي,مجاز,0.68383,ندارد
تجدید پذیر,زیرزمینی,1402-03,519018,آب مشهد,949692,مشهد - چناران,مشهد,4,4296,725270,4027938,246,35,5760,-360335,725760,عميق,شرب,برقي,مجاز,0.365425,ندارد
تجدید پذیر,زیرزمینی,1402-03,519097,آب مشهد,965621,مشهد - چناران,مشهد,4,4297,736499,4022839,250,10,5760,489202,207360,عميق,شرب,برقي,مجاز,0.696562,ندارد
تجدید پذیر,زیرزمینی,1402-03,519118,آب مشهد,440341,مشهد - چناران,مشهد,4,4298,727562,4029679,250,10,5760,161009,207360,عميق,شرب,برقي,مجاز,0.368369,ندارد
تجدید پذیر,زیرزمینی,1402-03,519256,آب مشهد,677581,مشهد - چناران,مشهد,4,4299,737053,4017524,200,20,5760,414879,414720,عميق,شرب,برقي,مجاز,0.829599,ندارد
تجدید پذیر,زیرزمینی,1402-03,519278,آب مشهد,164038,مشهد - چناران,مشهد,4,4300,755371,4002553,180,5,5475,0,98550,عميق,شرب,برقي,مجاز,0.09855,ندارد
تجدید پذیر,زیرزمینی,1402-03,519524,آب مشهد,5148557,مشهد - چناران,مشهد,4,4301,704619,4047491,130,1.4,5475,0,27594,عميق,شرب,برقي,مجاز,0.027594,ندارد
تجدید پذیر,زیرزمینی,1402-03,519663,آب مشهد,922994,مشهد - چناران,مشهد,4,4302,732403,4021392,250,16.11,5760,-43085,334057,عميق,شرب,برقي,مجاز,0.290972,ندارد
تجدید پذیر,زیرزمینی,1402-03,519702,آب مشهد,0,مشهد - چناران,مشهد,4,4303,757683,4041019,50,3,5475,0,59130,نيمه عميق,شرب,ديزلي,مجاز,0.05913,ندارد
تجدید پذیر,زیرزمینی,1402-03,519736,آب مشهد,0,مشهد - چناران,مشهد,4,4304,730550,4037482,180,0,0,0,0,عميق,شرب,ديزلي,مجاز,0,ندارد
تجدید پذیر,زیرزمینی,1402-03,519738,آب مشهد,0,مشهد - چناران,مشهد,4,4305,729612,3990640,15,0,0,0,0,نيمه عميق,شرب,ديزلي,مجاز,0,ندارد
تجدید پذیر,زیرزمینی,1402-03,519782,آب مشهد,0,مشهد - چناران,مشهد,4,4306,713094,4046325,200,10.5,5475,-205713,206955,عميق,شرب,ديزلي,مجاز,0.001242,ندارد
تجدید پذیر,زیرزمینی,1402-03,519825,آب مشهد,679081,مشهد - چناران,مشهد,4,4307,739955,4021108,250,25,5760,-24084,518400,عميق,شرب,برقي,مجاز,0.494316,ندارد
تجدید پذیر,زیرزمینی,1402-03,519839,آب مشهد,679057,مشهد - چناران,مشهد,4,4308,739560,4017524,200,25,5760,132092,518400,عميق,شرب,برقي,مجاز,0.650492,ندارد
تجدید پذیر,زیرزمینی,1402-03,519857,آب مشهد,799809,مشهد - چناران,مشهد,4,4309,730239,4025856,250,15,5760,58204,311040,عميق,شرب,برقي,مجاز,0.369244,ندارد
تجدید پذیر,زیرزمینی,1402-03,542360,آب مشهد,0,مشهد - چناران,چناران,4,4310,673170,4083644,33,2,4256,0,30643,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,0.030643,ندارد
تجدید پذیر,زیرزمینی,1402-03,514197,آب مشهد,524751,مشهد - چناران,چناران,4,4311,685158,4053243,95,4,5475,0,78840,عميق,شرب,برقي,مجاز,0.07884,ندارد
تجدید پذیر,زیرزمینی,1402-03,514204,آب مشهد,971317,مشهد - چناران,چناران,4,4312,674915,4080177,175,3.33,5475,-15511,65634,عميق,شرب,برقي,مجاز,0.050123,ندارد
تجدید پذیر,زیرزمینی,1402-03,514206,آب مشهد,511044,مشهد - چناران,چناران,4,4313,682132,4064107,132,2.66,5475,-28253,52429,عميق,شرب,برقي,مجاز,0.024176,ندارد
تجدید پذیر,زیرزمینی,1402-03,514272,آب مشهد,510565,مشهد - چناران,چناران,4,4314,682558,4067021,100,4,5475,-60432,78840,عميق,شرب,برقي,مجاز,0.018408,ندارد
تجدید پذیر,زیرزمینی,1402-03,514274,آب مشهد,511034,مشهد - چناران,چناران,4,4315,679276,4070465,110,9,5475,-136362,177390,عميق,شرب,برقي,مجاز,0.041028,ندارد
تجدید پذیر,زیرزمینی,1402-03,514276,آب مشهد,522250,مشهد - چناران,چناران,4,4316,682443,4070568,120,2,5475,0,39420,عميق,شرب,برقي,مجاز,0.03942,ندارد
تجدید پذیر,زیرزمینی,1402-03,514277,آب مشهد,513713,مشهد - چناران,چناران,4,4317,671026,4079786,160,1.5,5475,-8266,29565,عميق,شرب,برقي,مجاز,0.021299,ندارد
تجدید پذیر,زیرزمینی,1402-03,514284,آب مشهد,515869,مشهد - چناران,چناران,4,4318,685315,4064630,80,1,5475,10429,19710,عميق,شرب,برقي,مجاز,0.030139,ندارد
تجدید پذیر,زیرزمینی,1402-03,514286,آب مشهد,529318,مشهد - چناران,چناران,4,4319,683031,4063422,138,2,5475,-10629,39420,عميق,شرب,برقي,مجاز,0.028791,ندارد
تجدید پذیر,زیرزمینی,1402-03,514290,آب مشهد,516716,مشهد - چناران,چناران,4,4320,684013,4066441,80,2,5475,0,39420,عميق,شرب,برقي,مجاز,0.03942,ندارد
تجدید پذیر,زیرزمینی,1402-03,514292,آب مشهد,525070,مشهد - چناران,چناران,4,4321,674521,4066925,180,9.6,5475,0,189216,عميق,شرب,برقي,مجاز,0.189216,ندارد
تجدید پذیر,زیرزمینی,1402-03,514797,آب مشهد,500581,مشهد - چناران,چناران,4,4322,685167,4059690,100,40,4256,0,612864,عميق,كشاورزي,برقي,مجاز,0.612864,دارد
تجدید پذیر,زیرزمینی,1402-03,514308,آب مشهد,971350,مشهد - چناران,چناران,4,4323,686196,4067466,150,2.5,5475,8674,49275,عميق,شرب,برقي,مجاز,0.057949,ندارد
تجدید پذیر,زیرزمینی,1402-03,514456,آب مشهد,532925,مشهد - چناران,چناران,4,4324,678528,4065828,120,2,5475,5719,39420,عميق,شرب,برقي,مجاز,0.045139,ندارد
تجدید پذیر,زیرزمینی,1402-03,514687,آب مشهد,500742,مشهد - چناران,چناران,4,4325,688652,4057142,160,18,5760,896,373248,عميق,شرب,برقي,مجاز,0.374144,ندارد
تجدید پذیر,زیرزمینی,1402-03,514688,آب مشهد,500706,مشهد - چناران,چناران,4,4326,689190,4056701,150,17,5760,32332,352512,عميق,شرب,برقي,مجاز,0.384844,ندارد
تجدید پذیر,زیرزمینی,1402-03,514716,آب مشهد,410019,مشهد - چناران,چناران,4,4327,689475,4053192,250,14,5760,-174671,290304,عميق,شرب,برقي,مجاز,0.115633,ندارد
تجدید پذیر,زیرزمینی,1402-03,540401,آب مشهد,0,مشهد - چناران,چناران,4,4328,687426,4055069,135,0,0,0,0,عميق,شرب,ديزلي,مجاز,0,ندارد
تجدید پذیر,زیرزمینی,1402-03,514739,آب مشهد,500314,مشهد - چناران,چناران,4,4329,689224,4056169,120,25,5760,0,518400,عميق,شرب,برقي,مجاز,0.5184,ندارد
تجدید پذیر,زیرزمینی,1402-03,514740,آب مشهد,500707,مشهد - چناران,چناران,4,4330,688990,4055722,120,23,5760,328673,476928,عميق,شرب,برقي,مجاز,0.805601,ندارد
تجدید پذیر,زیرزمینی,1402-03,514778,آب مشهد,458084,مشهد - چناران,چناران,4,4331,682259,4059005,75,3,5475,0,59130,عميق,شرب,برقي,مجاز,0.05913,ندارد
تجدید پذیر,زیرزمینی,1402-03,514988,آب مشهد,542811,مشهد - چناران,چناران,4,4332,681144,4064921,100,2,5475,0,39420,عميق,شرب,برقي,مجاز,0.03942,ندارد
تجدید پذیر,زیرزمینی,1402-03,515043,آب مشهد,0,مشهد - چناران,چناران,4,4333,688014,4053149,230,30,5760,76436,622080,عميق,شرب,ديزلي,مجاز,0.698516,ندارد
تجدید پذیر,زیرزمینی,1402-03,515064,آب مشهد,454340,مشهد - چناران,چناران,4,4334,686862,4057752,110,8,5475,-63817,157680,عميق,شرب,برقي,مجاز,0.093863,ندارد
تجدید پذیر,زیرزمینی,1402-03,515245,آب مشهد,540686,مشهد - چناران,چناران,4,4335,685405,4059853,65,3,5475,-30596,59130,عميق,شرب,برقي,مجاز,0.028534,ندارد
تجدید پذیر,زیرزمینی,1402-03,541976,آب مشهد,5182699,مشهد - چناران,چناران,4,4336,680637,4070418,132,5,5475,37448,98550,عميق,شرب,برقي,مجاز,0.135998,ندارد
تجدید پذیر,زیرزمینی,1402-03,541980,آب مشهد,5190993,مشهد - چناران,چناران,4,4337,689853,4053813,200,15,5760,314975,311040,عميق,شرب,برقي,مجاز,0.626015,ندارد
تجدید پذیر,زیرزمینی,1402-03,543222,آب مشهد,0,مشهد - چناران,چناران,4,4338,692755,4055325,250,0.1,0,0,0,عميق,شرب,ديزلي,مجاز,0,ندارد
تجدید پذیر,زیرزمینی,1402-03,543272,آب مشهد,0,مشهد - چناران,چناران,4,4339,684681,4054770,220,0,0,0,0,عميق,شرب,ديزلي,مجاز,0,ندارد
تجدید پذیر,زیرزمینی,1402-03,543397,آب مشهد,0,مشهد - چناران,چناران,4,4340,684518,4054090,220,0,0,0,0,عميق,شرب,ديزلي,مجاز,0,ندارد
تجدید پذیر,زیرزمینی,1402-03,515868,آب مشهد,972289,مشهد - چناران,چناران,4,4341,690335,4054207,162,35,5760,-609042,725760,عميق,شرب,برقي,مجاز,0.116718,ندارد
تجدید پذیر,زیرزمینی,1402-03,515869,آب مشهد,972290,مشهد - چناران,چناران,4,4342,689356,4054641,250,25,5760,-30938,518400,عميق,شرب,برقي,مجاز,0.487462,ندارد
تجدید پذیر,زیرزمینی,1402-03,515870,آب مشهد,972291,مشهد - چناران,چناران,4,4343,688201,4055098,170,25,5760,-232403,518400,عميق,شرب,برقي,مجاز,0.285997,ندارد
تجدید پذیر,زیرزمینی,1402-03,515871,آب مشهد,972292,مشهد - چناران,چناران,4,4344,691154,4054779,129,30,5760,-477367,622080,عميق,شرب,برقي,مجاز,0.144713,ندارد
تجدید پذیر,زیرزمینی,1402-03,515872,آب مشهد,972293,مشهد - چناران,چناران,4,4345,687480,4054390,250,16,5760,-154473,331776,عميق,شرب,برقي,مجاز,0.177303,ندارد
تجدید پذیر,زیرزمینی,1402-03,515873,آب مشهد,972294,مشهد - چناران,چناران,4,4346,687163,4055712,180,26,5760,114926,539136,عميق,شرب,برقي,مجاز,0.654062,ندارد
تجدید پذیر,زیرزمینی,1402-03,515881,آب مشهد,971296,مشهد - چناران,چناران,4,4347,673042,4083994,80,2.5,5475,-36941,49275,عميق,شرب,برقي,مجاز,0.012334,ندارد
تجدید پذیر,زیرزمینی,1402-03,543398,آب مشهد,0,مشهد - چناران,چناران,4,4348,685025,4054240,220,0,0,0,0,عميق,شرب,ديزلي,مجاز,0,ندارد
تجدید پذیر,زیرزمینی,1402-03,543399,آب مشهد,0,مشهد - چناران,چناران,4,4349,686758,4056195,220,0,0,0,0,عميق,شرب,ديزلي,مجاز,0,ندارد
تجدید پذیر,زیرزمینی,1402-03,543563,آب مشهد,0,مشهد - چناران,چناران,4,4350,687664,4055581,230,0,0,0,0,عميق,شرب,ديزلي,مجاز,0,ندارد
تجدید پذیر,زیرزمینی,1402-03,543564,آب مشهد,0,مشهد - چناران,چناران,4,4351,687731,4053839,220,0,0,0,0,عميق,شرب,ديزلي,مجاز,0,ندارد
تجدید پذیر,زیرزمینی,1402-03,543589,آب مشهد,0,مشهد - چناران,چناران,4,4352,667581,4073325,150,0,0,0,0,عميق,شرب,ديزلي,مجاز,0,ندارد
تجدید پذیر,زیرزمینی,1402-03,543590,آب مشهد,0,مشهد - چناران,چناران,4,4353,669987,4078320,105,0,0,0,0,عميق,شرب,ديزلي,مجاز,0,ندارد
تجدید پذیر,زیرزمینی,1402-03,514493,آب مشهد,500528,مشهد - چناران,چناران,4,4354,669935,4073023,130,56,4256,0,858010,عميق,كشاورزي,برقي,مجاز,0.85801,دارد
تجدید پذیر,زیرزمینی,1402-03,514831,آب مشهد,0,مشهد - چناران,چناران,4,4355,668085,4070267,230,50,4256,0,766080,عميق,كشاورزي,ديزلي,مجاز,0.76608,دارد
تجدید پذیر,زیرزمینی,1402-03,515966,آب مشهد,512512,مشهد - چناران,چناران,4,4356,669407,4079172,140,2.66,5475,-10994,52429,عميق,شرب,برقي,مجاز,0.041435,ندارد
تجدید پذیر,زیرزمینی,1402-03,516114,آب مشهد,525519,مشهد - چناران,چناران,4,4357,691254,4063581,60,1.5,5475,0,29565,عميق,شرب,برقي,مجاز,0.029565,ندارد
تجدید پذیر,زیرزمینی,1402-03,516747,آب مشهد,511196,مشهد - چناران,چناران,4,4358,686644,4061533,100,4,5475,-53074,78840,عميق,شرب,برقي,مجاز,0.025766,ندارد
تجدید پذیر,زیرزمینی,1402-03,514694,آب مشهد,799953,مشهد - چناران,طرقبه-شانديز,4,4359,709658,4038640,258,20,5760,5950582.78,414720,عميق,شرب,برقي,مجاز,6.36530278,ندارد
تجدید پذیر,زیرزمینی,1402-03,514715,آب مشهد,949670,مشهد - چناران,طرقبه-شانديز,4,4360,717439,4033709,250,22,5760,-433918,456192,عميق,شرب,برقي,مجاز,0.022274,ندارد
تجدید پذیر,زیرزمینی,1402-03,514810,آب مشهد,799527,مشهد - چناران,طرقبه-شانديز,4,4361,716702,4033249,250,16.6,5760,0,344218,عميق,شرب,برقي,مجاز,0.344218,ندارد
تجدید پذیر,زیرزمینی,1402-03,514832,آب مشهد,799718,مشهد - چناران,طرقبه-شانديز,4,4362,717283,4032551,233,14.5,5760,-65410,300672,عميق,شرب,برقي,مجاز,0.235262,ندارد
تجدید پذیر,زیرزمینی,1402-03,514844,آب مشهد,799714,مشهد - چناران,طرقبه-شانديز,4,4363,717788,4031945,240,30,5760,-361546,622080,عميق,شرب,برقي,مجاز,0.260534,ندارد
تجدید پذیر,زیرزمینی,1402-03,514862,آب مشهد,799716,مشهد - چناران,طرقبه-شانديز,4,4364,717163,4031460,250,16,5760,-245824,331776,عميق,شرب,برقي,مجاز,0.085952,ندارد
تجدید پذیر,زیرزمینی,1402-03,515353,آب مشهد,500897,مشهد - چناران,طرقبه-شانديز,4,4365,711441,4038878,220,22,5760,-110887,456192,عميق,شرب,برقي,مجاز,0.345305,ندارد
